/IN_AMP X,/IN_AMP Y,/OUT_AMP X,/OUT_AMP Y
3.769280769231e-09,-0.004345206009320806,3.769280769231e-09,-0.002219832003670721
3.769424896529031e-09,-0.004265673079248348,3.769424896529031e-09,-0.002366308052012201
3.769515134206702e-09,-0.004215877745497427,3.769515134206702e-09,-0.002457241216940814
3.769602250231485e-09,-0.004167805015335358,3.769602250231485e-09,-0.002544630357309789
3.76977648228105e-09,-0.004071659555011223,3.76977648228105e-09,-0.002717144942172645
3.770124946380181e-09,-0.003879368634362952,3.770124946380181e-09,-0.003053949582469141
3.770821874578442e-09,-0.003494786793066411,3.770821874578442e-09,-0.003689207126815666
3.772215730974966e-09,-0.002725623110473328,3.772215730974966e-09,-0.004766544125310312
3.775003443768012e-09,-0.001187295745287162,3.775003443768012e-09,-0.005917676372062609
3.777791156561059e-09,0.0003510316198990039,3.777791156561059e-09,-0.005542803933928173
3.778702876673139e-09,0.0008541408359209316,3.778702876673139e-09,-0.005077304903630799
3.779026119590352e-09,0.0009927705337643446,3.779026119590352e-09,-0.004873920749398154
3.779672605424777e-09,0.00120674738009583,3.779672605424777e-09,-0.004411716896351437
3.780034995596933e-09,0.001326692941236218,3.780034995596933e-09,-0.004121793503591495
3.780719525301726e-09,0.001553261722255114,3.780719525301726e-09,-0.003520139562437003
3.781738773577839e-09,0.00189061719106469,3.781738773577839e-09,-0.002512300715412655
3.782989449838207e-09,0.002304571755456746,3.782989449838207e-09,-0.001140636808940468
3.784897431216288e-09,0.002936084182181183,3.784897431216288e-09,0.001067618719240976
3.787505194949388e-09,0.003799213782046946,3.787505194949388e-09,0.003860154414924225
3.788461538462e-09,0.004115748743745,3.788461538462e-09,0.004724137756984706
3.788511538462e-09,0.00408152420074773,3.788511538462e-09,0.004765503085954944
3.788660287247067e-09,0.003979707016941727,3.788660287247067e-09,0.00488677022892359
3.788796299487282e-09,0.003886607881674015,3.788796299487282e-09,0.004994474789694972
3.788891863994593e-09,0.003821194849884752,3.788891863994593e-09,0.005068499393640869
3.789082993009215e-09,0.003690368786306224,3.789082993009215e-09,0.005211424435056179
3.789465251038459e-09,0.003428716659149171,3.789465251038459e-09,0.005477661530902183
3.790229767096947e-09,0.002905412404835063,3.790229767096947e-09,0.005926605920001876
3.791758799213923e-09,0.001858803896206847,3.791758799213923e-09,0.006459720357944823
3.794816863447874e-09,-0.0002344131210495835,3.794816863447874e-09,0.005994289939754391
3.79748088510147e-09,-0.002057911593624196,3.79748088510147e-09,0.004040463850545344
3.798146890514869e-09,-0.002471462099081904,3.798146890514869e-09,0.003358173683703938
3.798240041515333e-09,-0.002478874989561864,3.798240041515333e-09,0.003257844959378075
3.798426343516261e-09,-0.002493700770521783,3.798426343516261e-09,0.003053969101454663
3.798579545794423e-09,-0.002505892499044698,3.798579545794423e-09,0.002883218718545851
3.798687828369661e-09,-0.002514509549501745,3.798687828369661e-09,0.002760739000940849
3.79879633140258e-09,-0.002523144143824542,3.79879633140258e-09,0.002636910778702319
3.798884779306812e-09,-0.002530182765245546,3.798884779306812e-09,0.002535060686961212
3.798941170010277e-09,-0.002534670297390029,3.798941170010277e-09,0.002469712664469592
3.799006818197811e-09,-0.002539894533543955,3.799006818197811e-09,0.002393239779629308
3.799071455496213e-09,-0.002545038323858512,3.799071455496213e-09,0.002317539814639451
3.7991601878941e-09,-0.002552099585082588,3.7991601878941e-09,0.002212987909526442
3.799337652689875e-09,-0.002566222107530739,3.799337652689875e-09,0.002001802170042347
3.799692582281423e-09,-0.002594467152427041,3.799692582281423e-09,0.001571962253628466
3.800402441464519e-09,-0.002650957242219645,3.800402441464519e-09,0.0006894611335557585
3.801822159830713e-09,-0.002763937421804853,3.801822159830713e-09,-0.001108750629380567
3.804661596563099e-09,-0.00298989778097527,3.804661596563099e-09,-0.004385257590809826
3.807692307692e-09,-0.003231079620816,3.807692307692e-09,-0.006687429736482028
3.807754522762631e-09,-0.003187082123737203,3.807754522762631e-09,-0.006716576978671059
3.807954121890728e-09,-0.003045928831354743,3.807954121890728e-09,-0.006805547430861184
3.808079080579857e-09,-0.002957560056648691,3.808079080579857e-09,-0.006856603254264331
3.808206742260446e-09,-0.002867279769865444,3.808206742260446e-09,-0.006905021561970313
3.808462065621625e-09,-0.002686719196298949,3.808462065621625e-09,-0.006990403568966576
3.808972712343983e-09,-0.002325598049165961,3.808972712343983e-09,-0.007114580214084961
3.809994005788699e-09,-0.001603355754899983,3.809994005788699e-09,-0.007173010714329983
3.81203659267813e-09,-0.0001588711663680284,3.81203659267813e-09,-0.006540178821127245
3.816121766456993e-09,0.002730098010695881,3.816121766456993e-09,-0.002883346050497404
3.817307692308e-09,0.003568765694203,3.817307692308e-09,-0.001357220616623726
3.8173635120853e-09,0.003559292014493612,3.8173635120853e-09,-0.001282504897733866
3.817536232849376e-09,0.003529978010082144,3.817536232849376e-09,-0.001050571658480574
3.817649663113661e-09,0.003510726733112565,3.817649663113661e-09,-0.0008974879681737896
3.817758597231471e-09,0.003492238537862048,3.817758597231471e-09,-0.0007497968914997507
3.817976465467092e-09,0.003455262147361014,3.817976465467092e-09,-0.0004535766598426896
3.818412201938334e-09,0.003381309366358945,3.818412201938334e-09,0.0001417822467867724
3.819283674880817e-09,0.003233403804354809,3.819283674880817e-09,0.001329782281299168
3.821026620765785e-09,0.002937592680346537,3.821026620765785e-09,0.003581870904899856
3.824512512535719e-09,0.002345970432329992,3.824512512535719e-09,0.006824691363594957
3.826224430694106e-09,0.002055425304675557,3.826224430694106e-09,0.007553710289896562
3.826809079394597e-09,0.001956199281232185,3.826809079394597e-09,0.00763748328734886
3.82698521798207e-09,0.001897997017002449,3.82698521798207e-09,0.007645406259081331
3.827252397538464e-09,0.001730938637251452,3.827252397538464e-09,0.00764200118186486
3.827410329830033e-09,0.001632188893461143,3.827410329830033e-09,0.007631238422264515
3.827726194413172e-09,0.001434689405880526,3.827726194413172e-09,0.007590227658989629
3.82798030757924e-09,0.001275801000009563,3.82798030757924e-09,0.007538424422830681
3.828259203217208e-09,0.00110141694897171,3.828259203217208e-09,0.007462378225742986
3.828573176678808e-09,0.0009050999160085366,3.828573176678808e-09,0.007352948377107598
3.828891110466024e-09,0.000706306624795195,3.828891110466024e-09,0.007216746977476152
3.829165718741168e-09,0.0005346033173608196,3.829165718741168e-09,0.00707891746302003
3.829528453260444e-09,0.0003077976369863602,3.829528453260444e-09,0.006868631864785367
3.829963520646571e-09,3.576465066892007e-05,3.829963520646571e-09,0.006575323694908924
3.830677205356033e-09,-0.0004104783659180794,3.830677205356033e-09,0.006002219277266378
3.832104574774955e-09,-0.001302964399092078,3.832104574774955e-09,0.004555251729210374
3.834959313612801e-09,-0.003087936465440077,3.834959313612801e-09,0.0008746636244767176
3.836538461538e-09,-0.004075324487680001,3.836538461538e-09,-0.001387723819414514
3.836588461538e-09,-0.004056859325229533,3.836588461538e-09,-0.001459275226854817
3.836736817839199e-09,-0.004002070861185976,3.836736817839199e-09,-0.001671097066802853
3.836827848802216e-09,-0.003968452830783386,3.836827848802216e-09,-0.001800570901691294
3.836918697853784e-09,-0.003934901980870072,3.836918697853784e-09,-0.001929624290329448
3.83710039595692e-09,-0.003867800281043444,3.83710039595692e-09,-0.002185783698606878
3.837463792163192e-09,-0.003733596881390189,3.837463792163192e-09,-0.002691268981583718
3.838190584575736e-09,-0.003465190082083678,3.838190584575736e-09,-0.003666632725974161
3.839644169400823e-09,-0.002928376483470657,3.839644169400823e-09,-0.005412738857658054
3.842551339050998e-09,-0.001854749286244615,3.842551339050998e-09,-0.007694674894706212
3.845458508701172e-09,-0.0007811220890185724,3.845458508701172e-09,-0.007972103967980834
3.846420662225372e-09,-0.0003997739036169106,3.846420662225372e-09,-0.007579403473069464
3.847393674095585e-09,5.445744042149679e-05,3.847393674095585e-09,-0.006944778423880403
3.848084285293689e-09,0.000376855616975851,3.848084285293689e-09,-0.006358814517564618
3.849465507689895e-09,0.001021651970084559,3.849465507689895e-09,-0.004898060886510762
3.850998698674673e-09,0.001737391852611401,3.850998698674673e-09,-0.002917775644571081
3.852916034944121e-09,0.002632462362341366,3.852916034944121e-09,-0.0001450727652221275
3.855541442380131e-09,0.003858081889517648,3.855541442380131e-09,0.003600932243929447
3.855769230769e-09,0.00396442039288,3.855769230769e-09,0.003906510889750807
3.855820565021763e-09,0.003939436245089546,3.855820565021763e-09,0.003974321209944726
3.855891342429742e-09,0.003904989201915935,3.855891342429742e-09,0.004067487019284557
3.855964735041143e-09,0.003869269351108971,3.855964735041143e-09,0.004163393805766596
3.856033091593216e-09,0.003836000527515739,3.856033091593216e-09,0.004252062572123143
3.856169804697362e-09,0.003769462880329278,3.856169804697362e-09,0.00442743529458615
3.856443230905655e-09,0.003636387585956355,3.856443230905655e-09,0.004769915605823838
3.856990083322239e-09,0.003370236997210509,3.856990083322239e-09,0.005418691017875
3.858083788155409e-09,0.002837935819718816,3.858083788155409e-09,0.006549010185020623
3.860271197821748e-09,0.001773333464735431,3.860271197821748e-09,0.007999506899801265
3.864646017154426e-09,-0.0003558712452313394,3.864646017154426e-09,0.007318385280605093
3.865304401529561e-09,-0.0006763039319102667,3.865304401529561e-09,0.006798699943539373
3.865633593717128e-09,-0.0007837501088522269,3.865633593717128e-09,0.006501331612228931
3.866084079625771e-09,-0.0009075204986579466,3.866084079625771e-09,0.006056662732007222
3.866591994248042e-09,-0.001047069349310924,3.866591994248042e-09,0.005506383192757459
3.867083473834425e-09,-0.001182102696239432,3.867083473834425e-09,0.004928689810730863
3.867675026219102e-09,-0.00134463090819277,3.867675026219102e-09,0.004181245610676261
3.868193679325647e-09,-0.001487130142773593,3.868193679325647e-09,0.003486345495200104
3.868883724005707e-09,-0.001676718978729968,3.868883724005707e-09,0.002513099908223635
3.869760836259358e-09,-0.001917704375731139,3.869760836259358e-09,0.001220806506074644
3.871224568847883e-09,-0.002319862910720184,3.871224568847883e-09,-0.0009831597123442885
3.874152034024932e-09,-0.003124179980698274,3.874152034024932e-09,-0.00499086090936591
3.875e-09,-0.003357157477358,3.875e-09,-0.005967741270129736
3.875062247472839e-09,-0.003325311357508087,3.875062247472839e-09,-0.006033977307819177
3.875261986961015e-09,-0.003223123631820622,3.875261986961015e-09,-0.006242522476804356
3.875428837766036e-09,-0.003137761921675789,3.875428837766036e-09,-0.006410521708524338
3.875561044752895e-09,-0.003070124162960993,3.875561044752895e-09,-0.006539517415629689
3.875825458726612e-09,-0.002934848645531403,3.875825458726612e-09,-0.006786220537735761
3.876354286674047e-09,-0.002664297610672221,3.876354286674047e-09,-0.007232462832660568
3.877411942568917e-09,-0.002123195540953858,3.877411942568917e-09,-0.007922790006702285
3.879527254358658e-09,-0.001040991401517133,3.879527254358658e-09,-0.00843118316601787
3.883757877938138e-09,0.001123416877356318,3.883757877938138e-09,-0.006143628562943417
3.884406375117379e-09,0.001455191292452901,3.884406375117379e-09,-0.005430003648005297
3.884730623707e-09,0.001573097068145891,3.884730623707e-09,-0.005044801553531619
3.885041960639925e-09,0.001602749055583808,3.885041960639925e-09,-0.004658940584830833
3.885228122921928e-09,0.001620479305559311,3.885228122921928e-09,-0.004421207959377039
3.885600447485934e-09,0.001655939805510317,3.885600447485934e-09,-0.003931504441504024
3.885909866090063e-09,0.001685409089724266,3.885909866090063e-09,-0.00351123189805989
3.886253358305029e-09,0.001718123572864749,3.886253358305029e-09,-0.003032319261167296
3.886647332050004e-09,0.001755645958747835,3.886647332050004e-09,-0.00246935643606881
3.887053986160445e-09,0.001794376033143726,3.887053986160445e-09,-0.001875824814659823
3.887412280103593e-09,0.001828500245139569,3.887412280103593e-09,-0.00134528962637282
3.887892667393593e-09,0.001874252728645407,3.887892667393593e-09,-0.000625949114537707
3.888477903331374e-09,0.001929991084234169,3.888477903331374e-09,0.000254739078605484
3.889451896747794e-09,0.002022755024178408,3.889451896747794e-09,0.001704036921119652
3.891399883580634e-09,0.002208282904066885,3.891399883580634e-09,0.004373603519725009
3.894230769231e-09,0.002477898798828,3.894230769231e-09,0.007203642355634393
3.894319390439821e-09,0.002437390627952787,3.894319390439821e-09,0.007266362761157464
3.894639271701805e-09,0.002291175009901278,3.894639271701805e-09,0.00748038108195464
3.894866412717099e-09,0.0021873503478058,3.894866412717099e-09,0.007617184859119316
3.895087619372236e-09,0.002086238242653712,3.895087619372236e-09,0.007738045032379261
3.895530032682509e-09,0.001884014032349537,3.895530032682509e-09,0.00794239487838717
3.896414859303054e-09,0.001479565611741186,3.896414859303054e-09,0.008197953266161566
3.898184512544146e-09,0.0006706687705244855,3.898184512544146e-09,0.008089749978823153
3.901723819026328e-09,-0.0009471249119089167,3.901723819026328e-09,0.00566886311240674
3.903846153846e-09,-0.001917230179864,3.903846153846e-09,0.003084297321521862
3.903945825399529e-09,-0.001913840862298879,3.903945825399529e-09,0.00294762950542018
3.904319926891473e-09,-0.001901119592158284,3.904319926891473e-09,0.002429026310616104
3.904696717081257e-09,-0.001888306893214818,3.904696717081257e-09,0.001896506184208337
3.904973703168832e-09,-0.001878888019136245,3.904973703168832e-09,0.001499651970924352
3.905527675343981e-09,-0.001860050270979099,3.905527675343981e-09,0.0006981693137102997
3.90663561969428e-09,-0.001822374774664806,3.90663561969428e-09,-0.0009075787350145774
3.908851508394877e-09,-0.00174702378203622,3.908851508394877e-09,-0.003901934314421365
3.913283285796071e-09,-0.001596321796779049,3.913283285796071e-09,-0.007628273955858285
3.913551328244386e-09,-0.001558415609139299,3.913551328244386e-09,-0.007723746039032817
3.913802524223917e-09,-0.001469326762360508,3.913802524223917e-09,-0.007805336973097945
3.914053720203449e-09,-0.001380237915581717,3.914053720203449e-09,-0.007871103936469571
3.91433236867918e-09,-0.001281412801398722,3.91433236867918e-09,-0.00792541540589815
3.914583252861417e-09,-0.001192434536251803,3.914583252861417e-09,-0.007957462974898747
3.914838538625578e-09,-0.00110189521165535,3.914838538625578e-09,-0.00797363789206924
3.915090432186098e-09,-0.001012558961690027,3.915090432186098e-09,-0.007973343753838503
3.915284955019624e-09,-0.0009435697408303485,3.915284955019624e-09,-0.007962089178111288
3.915526860253691e-09,-0.0008577759380273982,3.915526860253691e-09,-0.007934721150135807
3.915800175827275e-09,-0.0007608421841406445,3.915800175827275e-09,-0.007886063207741122
3.916218917866078e-09,-0.0006123316649661852,3.916218917866078e-09,-0.007775406912731329
3.917056401943684e-09,-0.0003153106266172667,3.917056401943684e-09,-0.007426639028123836
3.918731370098896e-09,0.0002787314500805705,3.918731370098896e-09,-0.00626221238147894
3.922081306409319e-09,0.001466815603476245,3.922081306409319e-09,-0.002591227625165289
3.923076923077e-09,0.001819919745202,3.923076923077e-09,-0.00125387173658544
3.92318626250929e-09,0.001809749401037859,3.92318626250929e-09,-0.001103952476546308
3.923413096366918e-09,0.001788650165822863,3.923413096366918e-09,-0.0007924339402069951
3.923692413769601e-09,0.001762669107966254,3.923692413769601e-09,-0.0004079019328552825
3.923928331160599e-09,0.001740724956524219,3.923928331160599e-09,-8.293030910629592e-05
3.924400165942594e-09,0.001696836653640151,3.924400165942594e-09,0.0005647879116770585
3.925343835506584e-09,0.001609060047872014,3.925343835506584e-09,0.001834419316818322
3.927231174634564e-09,0.001433506836335741,3.927231174634564e-09,0.004144441836895865
3.931005852890524e-09,0.001082400413263193,3.931005852890524e-09,0.007081883001964194
3.932628795606278e-09,0.0009314403649781635,3.932628795606278e-09,0.007476309433296236
3.932978947757113e-09,0.00085539798807891,3.932978947757113e-09,0.007481056183947904
3.933679252058783e-09,0.0006840484364632563,3.933679252058783e-09,0.007404301054416163
3.934491604979418e-09,0.000485282973545859,3.934491604979418e-09,0.00717384877271643
3.935215201201372e-09,0.0003082343849725429,3.935215201201372e-09,0.00684513907956929
3.93616943282325e-09,7.475422476738107e-05,3.93616943282325e-09,0.006245841818536795
3.93719012215068e-09,-0.0001749867209573111,3.93719012215068e-09,0.005416015727819462
3.938101526518469e-09,-0.0003979879639722356,3.938101526518469e-09,0.004537185132369702
3.939389604119568e-09,-0.0007131531269852139,3.939389604119568e-09,0.003112911630284325
3.940997060109413e-09,-0.001106463381463237,3.940997060109413e-09,0.001152561820970586
3.942307692308e-09,-0.001427147174245,3.942307692308e-09,-0.0005005939527969555
3.942456773334162e-09,-0.001414675598860407,3.942456773334162e-09,-0.0006875907606968359
3.942732588447686e-09,-0.001391601911557078,3.942732588447686e-09,-0.001032038672488639
3.943139589351767e-09,-0.001357553699068088,3.943139589351767e-09,-0.001533701233678208
3.943486351503952e-09,-0.001328544841047477,3.943486351503952e-09,-0.001953355646578429
3.944179875808323e-09,-0.001270527125006254,3.944179875808323e-09,-0.002763996704933382
3.945566924417064e-09,-0.001154491692923807,3.945566924417064e-09,-0.004228784424276323
3.948341021634547e-09,-0.0009224208287589145,3.948341021634547e-09,-0.006271698792750031
3.95111511885203e-09,-0.0006903499645940219,3.95111511885203e-09,-0.006867979562787957
3.952502167460771e-09,-0.0005272790553907578,3.952502167460771e-09,-0.006573984428098065
3.955276264678254e-09,-6.988766240829625e-05,3.955276264678254e-09,-0.00493656121271717
3.956380873770109e-09,0.0001122395853466579,3.956380873770109e-09,-0.003946815480721654
3.95859009195382e-09,0.0004764940808565661,3.95859009195382e-09,-0.001634908199209968
3.961538461538e-09,0.0009626193913311,3.961538461538e-09,0.001633471964694014
3.961792630526889e-09,0.0009555780850818252,3.961792630526889e-09,0.001905885408152567
3.962466698210465e-09,0.0009369042216276348,3.962466698210465e-09,0.002610007982330667
3.963477875689799e-09,0.0009088913222747878,3.963477875689799e-09,0.003585079163826943
3.964349877740246e-09,0.0008847340341884594,3.964349877740246e-09,0.004330624370226127
3.966093881841141e-09,0.0008364194580158028,3.966093881841141e-09,0.005486144605559171
3.969581890042932e-09,0.0007397903056704892,3.969581890042932e-09,0.006239431822028186
3.971126589959723e-09,0.0006969971025149354,3.971126589959723e-09,0.005880377431579503
3.971578470091159e-09,0.0006367998932393106,3.971578470091159e-09,0.005696106915236279
3.972482230354029e-09,0.0005102845814817338,3.972482230354029e-09,0.005229586366613246
3.973488988005031e-09,0.0003693509032558477,3.973488988005031e-09,0.004569219442478819
3.974436067823356e-09,0.0002367713869866677,3.974436067823356e-09,0.003831025246532435
3.975641100162965e-09,6.808169306334695e-05,3.975641100162965e-09,0.002763536518910141
3.976933907602917e-09,-0.0001128954344200356,3.976933907602917e-09,0.001508558416757534
3.978089640503107e-09,-0.0002746838136873595,3.978089640503107e-09,0.0003478128874531485
3.979708894598801e-09,-0.0005013594545046897,3.979708894598801e-09,-0.001269742062046825
3.980744286079239e-09,-0.0006463015163770823,3.980744286079239e-09,-0.002247970015405583
3.981248069990492e-09,-0.0006691516545772869,3.981248069990492e-09,-0.002696735922209029
3.981804364380043e-09,-0.000691641148503758,3.981804364380043e-09,-0.003165625768114475
3.982649641067519e-09,-0.0007258134236268636,3.982649641067519e-09,-0.003815504633087918
3.983430371397797e-09,-0.000757376262208003,3.983430371397797e-09,-0.004340226228648749
3.984384324859313e-09,-0.0007959420485648011,3.984384324859313e-09,-0.00486947705697232
3.985280077175254e-09,-0.0008321549183103364,3.985280077175254e-09,-0.005243691871574111
3.986479115803086e-09,-0.0008806288422698928,3.986479115803086e-09,-0.005549891968614589
3.988051612198794e-09,-0.0009442006646806993,3.988051612198794e-09,-0.005599647183663637
3.990384615385e-09,-0.001038517742063,3.990384615385e-09,-0.004966859498210251
3.99061146495831e-09,-0.0009987401351989106,3.99061146495831e-09,-0.004858624597662073
3.991171259833119e-09,-0.0009005812533910432,3.991171259833119e-09,-0.004571038160536167
3.991971838254889e-09,-0.0007602014710518044,3.991971838254889e-09,-0.004092366299600227
3.992670309279366e-09,-0.0006377260111589443,3.992670309279366e-09,-0.003616121457567517
3.994067251328322e-09,-0.0003927750913732242,3.994067251328322e-09,-0.002533919919142815
3.996861135426234e-09,9.712674819821587e-05,3.996861135426234e-09,-9.497208128684458e-05
3.999655019524145e-09,0.0005870285877696559,3.999655019524145e-09,0.002311953019131168
4.00036804006688e-09,0.0006785038322281757,4.00036804006688e-09,0.002868245599437903
4.00179408115235e-09,0.0007985557727804001,4.00179408115235e-09,0.003840166136411402
4.002707939581897e-09,0.0008754893751673747,4.002707939581897e-09,0.004349303034617951
4.004535656440989e-09,0.001029356579941324,4.004535656440989e-09,0.005045332393189491
4.008191090159174e-09,0.001337090989489223,4.008191090159174e-09,0.005053811090544533
4.009615384615e-09,0.001456995889202,4.009615384615e-09,0.004558859169592002
4.009759212175281e-09,0.001420155551890741,4.009759212175281e-09,0.004492933581651505
4.010059292645412e-09,0.001343292218336604,4.010059292645412e-09,0.004350000415920847
4.01047212057279e-09,0.001237549479835154,4.01047212057279e-09,0.004136198828649007
4.010818033059184e-09,0.001148946623372655,4.010818033059184e-09,0.003942381474219476
4.011509858031972e-09,0.0009717409104476591,4.011509858031972e-09,0.003517870075056939
4.012893507977549e-09,0.0006173294845976664,4.012893507977549e-09,0.00254439449007802
4.015660807868702e-09,-9.149336710231952e-05,4.015660807868702e-09,0.0003073166383833782
4.018428107759856e-09,-0.000800316218802305,4.018428107759856e-09,-0.001967577559625889
4.019073946881177e-09,-0.0009657430050997069,4.019073946881177e-09,-0.002462211143195603
4.019432097932041e-09,-0.001021141114419785,4.019432097932041e-09,-0.002724480432676558
4.020148400033768e-09,-0.001075324882360121,4.020148400033768e-09,-0.003218142897814155
4.020608437159164e-09,-0.001110123809776806,4.020608437159164e-09,-0.003511445622278473
4.021428770717686e-09,-0.001172176905895655,4.021428770717686e-09,-0.003981526607098854
4.022696381401521e-09,-0.001268063715338251,4.022696381401521e-09,-0.004558431130128706
4.024294267811954e-09,-0.001388933815047771,4.024294267811954e-09,-0.004996176710363067
4.026746005834889e-09,-0.001574392441743073,4.026746005834889e-09,-0.004990873093985306
4.028846153846e-09,-0.001733255485981,4.028846153846e-09,-0.004340686166781509
4.028960539474108e-09,-0.001692959514146355,4.028960539474108e-09,-0.004287999626243901
4.029400973204461e-09,-0.001537802738885618,4.029400973204461e-09,-0.004073694821832599
4.029827662932869e-09,-0.001387487724993239,4.029827662932869e-09,-0.003844795392062965
4.030157648458845e-09,-0.001271239838955591,4.030157648458845e-09,-0.003654088967918339
4.030817619510798e-09,-0.001038744066880296,4.030817619510798e-09,-0.003239662647641447
4.032137561614704e-09,-0.0005737525227297044,4.032137561614704e-09,-0.002298143548635397
4.034777445822515e-09,0.0003562305655714776,4.034777445822515e-09,-0.0001421930732503751
4.037417330030326e-09,0.00128621365387266,4.037417330030326e-09,0.00207219315061549
4.038089199524065e-09,0.001522901030111941,4.038089199524065e-09,0.002603328987148187
4.038404020481139e-09,0.001633806714935406,4.038404020481139e-09,0.002842453695879961
4.038575747515529e-09,0.001654472100122764,4.038575747515529e-09,0.002969885209958142
4.038919201584307e-09,0.001655683563663523,4.038919201584307e-09,0.003217777523276971
4.039180464874319e-09,0.001656605116148006,4.039180464874319e-09,0.00339996558112085
4.039461273309225e-09,0.001657595610108483,4.039461273309225e-09,0.003588792487823894
4.039804221938489e-09,0.001658805290815379,4.039804221938489e-09,0.003809227594085099
4.040088050735302e-09,0.001659806438480858,4.040088050735302e-09,0.003982654246336361
4.040473774371598e-09,0.001661166999221462,4.040473774371598e-09,0.004204676050341436
4.040957502954834e-09,0.001662873252241839,4.040957502954834e-09,0.00445933474861813
4.041748423014233e-09,0.001665663059970788,4.041748423014233e-09,0.004814317384342158
4.043330263133032e-09,0.001671242675428686,4.043330263133032e-09,0.00527325012444895
4.046493943370629e-09,0.001682401906344483,4.046493943370629e-09,0.005117060852918831
4.048076923077e-09,0.001687985541463,4.048076923077e-09,0.004501025108430193
4.04819049530151e-09,0.001639437615883395,4.04819049530151e-09,0.004442727327582785
4.04853527527943e-09,0.001492056926797733,4.04853527527943e-09,0.004258202269150897
4.048904782537451e-09,0.001334106239991728,4.048904782537451e-09,0.004044040303976804
4.049200939298271e-09,0.001207510177916285,4.049200939298271e-09,0.003860611866961084
4.049793252819912e-09,0.0009543180537654006,4.049793252819912e-09,0.003464411848590672
4.050977879863193e-09,0.0004479338054636309,4.050977879863193e-09,0.00256949536072704
4.053347133949754e-09,-0.0005648346911399087,4.053347133949754e-09,0.0005080537158239433
4.057692307692e-09,-0.002422235762378,4.057692307692e-09,-0.003235938452582829
4.057781126843676e-09,-0.002411254136570691,4.057781126843676e-09,-0.003305665123695496
4.058101926046858e-09,-0.002371590429564171,4.058101926046858e-09,-0.003552797294145795
4.058321782596394e-09,-0.00234440730168302,4.058321782596394e-09,-0.003716579506821585
4.058542806056833e-09,-0.002317079896597708,4.058542806056833e-09,-0.00387654111077983
4.058984852977711e-09,-0.002262425086427084,4.058984852977711e-09,-0.004180407539408779
4.059868946819466e-09,-0.002153115466085837,4.059868946819466e-09,-0.00471879627029969
4.061637134502976e-09,-0.001934496225403343,4.061637134502976e-09,-0.005475419660284888
4.065173509869996e-09,-0.001497257744038354,4.065173509869996e-09,-0.005535698767345216
4.066766917089888e-09,-0.001300248410832676,4.066766917089888e-09,-0.004910021056494557
4.06723414183502e-09,-0.00124248060713094,4.06723414183502e-09,-0.004651773927042961
4.067467754207587e-09,-0.001161395553407008,4.067467754207587e-09,-0.004510755534456544
4.06793497895272e-09,-0.0009512512632178856,4.06793497895272e-09,-0.004206137508826967
4.068300907872551e-09,-0.0007866669300490705,4.068300907872551e-09,-0.00394734221970366
4.068685300484562e-09,-0.0006137781576832458,4.068685300484562e-09,-0.003657522036149077
4.06915110937065e-09,-0.0004042706802850621,4.06915110937065e-09,-0.003283356734828645
4.06961996317122e-09,-0.0001933936876824045,4.06961996317122e-09,-0.002883427819253043
4.070032143941676e-09,-8.00659862216259e-06,4.070032143941676e-09,-0.002514752798768746
4.070589339510463e-09,0.0002426039876512321,4.070589339510463e-09,-0.001993510175353054
4.071263478819346e-09,0.0005458125142320431,4.071263478819346e-09,-0.001334495479014228
4.072386029553065e-09,0.001050703639105364,4.072386029553065e-09,-0.0001923455554177871
4.074631131020505e-09,0.002060485888852005,4.074631131020505e-09,0.002094776524310971
4.076923076923e-09,0.003091337421972,4.076923076923e-09,0.004172048392888022
4.076990148247388e-09,0.003072555651824967,4.076990148247388e-09,0.004225984188660816
4.077210780243488e-09,0.00301077277403544,4.077210780243488e-09,0.004400513776523951
4.077355926637328e-09,0.002970127889926243,4.077355926637328e-09,0.004512129365664493
4.077499730017545e-09,0.002929859085660679,4.077499730017545e-09,0.004620112088597431
4.077787336777979e-09,0.002849321477129552,4.077787336777979e-09,0.004828002236297234
4.078362550298846e-09,0.002688246260067298,4.078362550298846e-09,0.005209477342048198
4.079512977340581e-09,0.002366095825942789,4.079512977340581e-09,0.005821138642873447
4.08181383142405e-09,0.001721794957693771,4.08181383142405e-09,0.006361756100720382
4.086415539590989e-09,0.0004331932211957355,4.086415539590989e-09,0.004700576565521051
4.086902432664668e-09,0.0002528788077204011,4.086902432664668e-09,0.004317822645773109
4.087876218812024e-09,-0.0001374503789866139,4.087876218812024e-09,0.003458308687046138
4.088799540152028e-09,-0.00050755142087497,4.088799540152028e-09,0.002543692016051094
4.089895317762316e-09,-0.0009467792581129103,4.089895317762316e-09,0.001365524804754737
4.091351384152581e-09,-0.00153042404649529,4.091351384152581e-09,-0.0002843958754419368
4.093025527199714e-09,-0.002201481953606566,4.093025527199714e-09,-0.002176617354184967
4.095089345709068e-09,-0.003028736071416621,4.095089345709068e-09,-0.004272539672806494
4.096153846154e-09,-0.003455426874164,4.096153846154e-09,-0.005177666403922474
4.096212776451431e-09,-0.003430099769522702,4.096212776451431e-09,-0.005222940225874429
4.096403984594307e-09,-0.003347922199512218,4.096403984594307e-09,-0.005366992788258244
4.096578904769909e-09,-0.003272744883522392,4.096578904769909e-09,-0.005493722308623225
